Date,Month,Year,Vessel ,Hold_Capacity_tons,Hold_Capacity_kg,Location,No_Fishers,Gear,LAT,LON,Dist_coast,Chita_kg,Total_kg,Percent_Chita,Percent_Chita _actual
10/20/2011,10,2011,CHALANA ,0.8,725.7,SALAVERRY,1,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,1,14,8,0.071428571
10/20/2011,10,2011,BOTE,2.0,1814.4,CALETA MORIN,2,CORTINA/AGALLERA,-8.2400,-78.5302,1.09,8,352,3,0.022727273
10/20/2011,10,2011,CHALANA ,1.0,907.2,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,0.37,4,22,19,0.181818182
10/20/2011,10,2011,BOTE,1.5,1360.8,PACASMAYO ,2,CORTINA/TRASMALLO ,-7.2354,-79.3412,1.26,5,34,15,0.147058824
10/20/2011,10,2011,BOTE,1.5,1360.8,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,1.35,2,261,1,0.007662835
10/20/2011,10,2011,BOTE,2.0,1814.4,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.5,3,194,2,0.015463918
10/20/2011,10,2011,BOTE,2.0,1814.4,PACASMAYO ,2,CORTINA/TRASMALLO ,-7.2354,-79.3412,0.94,8,60,14,0.133333333
10/20/2011,10,2011,BOTE,1.5,1360.8,CHIMBOTE,3,CORTINA/AGALLERA,-9.0425,-78.3512,0.12,10,96,11,0.104166667
10/21/2011,10,2011,CHALANA ,2.0,1814.4,ETEN,2,CORTINA/AGALLERA,-6.5612,-79.5150,3.02,15,125,12,0.12
10/21/2011,10,2011,BOTE,2.0,1814.4,ETEN,3,CORTINA/AGALLERA,-6.5612,-79.5150,2.1,40,400,10,0.1
10/21/2011,10,2011,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,7.26,20,370,6,0.054054054
10/21/2011,10,2011,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,72,PINTA ,-6.5000,-79.5600,1.73,27,2775,1,0.00972973
10/21/2011,10,2011,CHALANA ,2.0,1814.4,ETEN,3,CORTINA/AGALLERA,-6.5612,-79.5150,1.75,15,270,6,0.055555556
10/21/2011,10,2011,CHALANA ,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,7.75,20,475,5,0.042105263
10/21/2011,10,2011,BOTE,4.5,4082.3,ETEN,4,CORTINA/AGALLERA,-6.5612,-79.5150,2.1,20,695,3,0.028776978
10/21/2011,10,2011,BOTE,2.0,1814.4,MALABRIGO ,2,CORTINA/TRASMALLO ,-7.4000,-79.2200,2.82,1,67,2,0.014925373
10/21/2011,10,2011,BOTE,2.0,1814.4,MALABRIGO ,2,CORTINA/TRASMALLO ,-7.4000,-79.2200,3.64,6,20,30,0.3
10/21/2011,10,2011,BOTE,1.5,1360.8,ILO ,2,CORTINA/AGALLERA,-17.3840,-71.2030,0.05,15,204,8,0.073529412
10/21/2011,10,2011,BOTE,2.0,1814.4,MALABRIGO ,2,CORTINA/TRASMALLO ,-7.4000,-79.2200,4.21,1,21,5,0.047619048
10/21/2011,10,2011,BOTE,2.0,1814.4,MALABRIGO ,2,CORTINA/TRASMALLO ,-7.4000,-79.2200,1.46,1,50,2,0.02
10/21/2011,10,2011,BOTE,2.0,1814.4,MALABRIGO ,2,CORTINA/TRASMALLO ,-7.4000,-79.2200,2.82,2,13,16,0.153846154
10/21/2011,10,2011,CHALANA ,0.8,725.7,SALAVERRY,1,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,2,7,29,0.285714286
